frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,alt,chamfer,east,final_gate_pass,method,north,overlap,pose_gate_pass,pose_gate_reason,score,selectable,selected,temporal_gate_pass,temporal_gate_reason,visual_gate_pass,visual_gate_reason,xy_error_m,yaw,yaw_error_deg
000000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.03,1.153127908706665,254788.74403964714,True,init,3363806.7323579504,0.7753415528157281,True,disabled,1.2246584471842719,True,True,True,disabled,True,init,4.080527840675673,28.179385999999994,1.0206139999999948
000000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.12018285412341,1.2344903945922852,254785.4557817073,False,raw_refined_full,3363809.3156483234,0.7537043207819616,False,pose_yaw_jump,5.1414815204373605,True,False,True,no_prediction,True,ok,7.384971803186866,-152.83841174834834,177.96158825165168
000000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.12018285412341,1.2638124227523804,254785.4557817073,False,refined_corrected_yaw,3363809.3156483234,0.748394979451294,True,ok,1.5788324607619142,True,False,True,no_prediction,False,visual_chamfer_worse,7.384971803186866,27.161588251651665,2.0384117483483237
000000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.03,1.2641823291778564,254785.4557817073,False,refined_freeze_alt_corrected_yaw,3363809.315648323,0.7482616905475953,True,ok,1.5774828778196277,True,False,True,no_prediction,False,visual_chamfer_worse,7.384971802766758,27.161588251651665,2.0384117483483237
000000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.03,1.2365405559539795,254785.4557817073,True,refined_freeze_alt_init_yaw,3363809.315648323,0.7532378096190159,True,ok,1.5281796787957393,True,False,True,no_prediction,True,ok,7.384971802766758,28.179385999999994,1.0206139999999948
000001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.078622,1.1554040908813477,254789.23189964707,True,init,3363807.60527995,0.7775590551181102,True,disabled,1.2224409448818898,True,True,True,disabled,True,init,4.080529646204132,28.179385999999994,1.0206139999999948
000001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.31467925198376,1.2458521127700806,254786.02251548858,False,raw_refined_full,3363810.0876807426,0.7503802791696492,False,pose_yaw_jump,8.92973746686959,True,False,False,temporal_xy,True,ok,7.259983430503767,-152.83939768784177,177.96060231215824
000001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.31467925198376,1.221962571144104,254786.02251548858,False,refined_corrected_yaw,3363810.0876807426,0.7578516463851109,True,ok,1.750966657991857,True,False,False,temporal_xy,True,ok,7.259983430503767,27.160602312158233,2.039397687841756
000001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.078622,1.2219839096069336,254786.02251548984,False,refined_freeze_alt_corrected_yaw,3363810.0876807426,0.7578516463851109,True,ok,1.746263981251389,True,False,False,temporal_xy,True,ok,7.259983429968222,27.160602312158233,2.039397687841756
000001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.078622,1.2453131675720215,254786.02251548984,False,refined_freeze_alt_init_yaw,3363810.0876807426,0.7548094130279169,True,ok,1.7287462946216166,True,False,False,temporal_xy,True,ok,7.259983429968222,28.179385999999994,1.0206139999999948
